2597.60 ( 6543.69   11.32   0.031) |  729.948 |  421.269  847.783  836.422  778.273  729.553  739.341  739.548  738.410  737.118  735.783  734.709  733.897  733.105  732.460  731.970  731.491  731.101  730.770  730.269  730.278  730.272  730.006  729.750  729.354  729.211  728.846  728.514  728.143  727.447  727.296  724.077  726.393  722.364  720.986  715.726  726.226  729.630  729.605  728.988  728.820  728.874 41
2597.30 ( 6980.57   11.23   0.027) |  672.595 |  388.418  761.199  764.559  713.656  675.789  680.401  680.589  679.809  678.813  677.818  676.874  676.098  675.410  674.833  674.312  673.837  673.289  672.896  672.416  672.241  671.978  671.659  671.420  671.643  671.474  670.346  669.804  669.136  667.631  667.185  664.273  659.343  646.599  647.648  656.919  625.627  667.856  670.556  672.393  672.603  671.869 41
2597.00 ( 7485.61   10.77   0.033) |  544.429 |  397.862  655.823  635.467  597.754  475.392  510.098  522.370  528.888  532.833  535.613  537.346  538.842  539.891  540.812  541.419  541.992  542.358  542.471  542.777  542.886  542.954  543.099  543.083  543.397  543.434  543.141  542.534  542.573  541.975  541.754  540.751  538.410  534.295  533.427  524.111  476.757  532.574  387.866 38
2596.70 ( 7839.19   10.32   0.048) |  469.205 |  332.261  633.914  626.111  443.114  478.327  380.422  419.796  435.638  444.479  450.773  454.946  458.272  460.667  462.578  463.818  464.952  465.782  466.377  466.937  467.358  467.768  468.063  468.276  468.443  468.575  468.676  468.673  468.615  468.705  468.711  468.505  469.037  468.653  468.457  468.703  468.412  468.101  468.430  469.152  468.472 40
2596.40 ( 7470.42   10.47   0.054) |  544.196 |  406.858  687.621  711.935  707.274  707.231  707.450  567.139  428.845  476.576  498.017  510.489  518.759  524.881  528.964  532.036  534.507  536.203  537.814  539.042  540.359  541.238  541.930  542.483  542.786  543.046  543.241  543.402  543.535  543.573  543.666  543.662  543.437  543.353  542.732  542.573  542.646  542.569  543.054  543.851  542.747 40
2596.10 ( 7458.29   10.46   0.040) |  532.220 |  330.293  664.015  670.823  637.622  571.657  292.330  474.275  496.327  507.422  514.073  518.398  521.488  523.785  525.466  526.681  527.657  528.375  529.190  529.778  530.340  530.645  531.099  531.390  531.544  531.664  531.730  531.658  531.662  531.711  531.915  532.020  531.903  531.937  532.022  531.241  530.947  531.177  531.625  532.188  531.315 40
2595.80 ( 6647.80   10.54   0.032) |  694.037 |  478.220  753.854  670.786  706.542  703.666  701.015  699.032  697.634  696.668  695.997  695.476  694.979  694.608  694.233  694.116  693.902  693.860  693.913  694.046  693.993  694.014  694.028  694.122  694.057  693.896  693.869  694.092  694.146  694.113  694.123  694.106  693.982  693.957  693.956  693.422  693.454  693.422  693.553  692.937  692.712 40
2595.50 ( 5879.32   10.77   0.053) |  856.581 |  594.095  923.606  960.106  969.657  944.682  931.283  921.973  836.032  853.235  856.740  857.941  858.021  857.763  857.468  856.978  856.775  856.609  856.511  856.273  855.861  855.805  855.442  855.983  855.820  854.764  854.760  855.048  855.986  856.120  856.439  856.482  856.470  856.245  853.316  846.429  832.976  856.497  856.122  855.531  855.664  855.925 41
2595.20 ( 6350.27   10.39   0.053) |  749.206 |  472.812  830.986  829.300  791.384  790.777  788.798  728.371  738.940  742.830  744.798  746.025  746.685  747.125  747.489  747.616  747.708  747.705  747.986  747.897  747.791  747.802  747.599  747.984  748.266  747.617  747.945  747.850  747.915  747.988  747.836  748.777  747.772  747.136  739.193  698.287  698.349  748.500  749.202  748.256  747.961  748.266 41
2594.90 ( 7135.22   10.47   0.021) |  587.743 |  414.426  653.991  624.034  590.993  591.607  590.723  589.965  589.454  588.947  588.698  588.577  588.371  588.311  588.225  588.149  588.048  588.018  588.024  587.983  587.911  587.835  587.788  587.806  587.843  587.839  587.807  587.798  587.797  587.781  587.765  587.773  587.694  587.618  587.073  586.915  587.750  587.672  587.070  586.589  586.923  587.726 41
2594.60 ( 6931.80   11.17   0.052) |  647.610 |  444.144  785.277  787.183  777.736  731.236  737.372  738.712  738.703  738.419  574.183  602.964  616.051  624.542  629.563  633.156  635.649  638.210  639.967  641.257  642.501  642.852  643.322  644.022  644.633  645.574  646.094  646.406  646.600  646.697  646.355  646.044  646.599  646.395  645.885  640.785  647.150  647.376  641.505  555.707 39
2594.30 ( 6885.81   11.13   0.034) |  636.565 |  401.343  741.004  721.460  671.566  593.214  615.801  623.442  627.517  629.950  631.259  632.316  633.154  633.740  634.143  634.492  634.561  634.977  635.246  635.277  635.510  635.342  635.349  635.262  635.545  635.773  635.969  636.208  636.335  636.468  636.413  636.135  635.794  635.420  636.466  632.880  636.045  628.407  379.652 38
2594.00 ( 6392.83    9.90   0.031) |  716.556 |  359.498  836.345  803.678  712.168  723.466  722.472  721.092  720.069  719.308  718.654  718.254  717.913  717.708  717.718  717.604  717.396  717.373  717.330  717.214  717.110  717.015  716.969  716.896  716.842  716.716  716.625  716.319  716.097  715.801  715.898  715.778  715.863  715.794  715.676  716.052  716.184  716.304  716.154  715.947  716.202  716.362 41
2593.70 ( 4458.67    8.82   0.179) | 1128.790 |  818.442 1059.979 1089.277 1214.452 1183.761 1165.547 1149.956 1177.152 1161.567 1152.685 1146.514 1141.874 1138.179 1135.260 1133.307 1130.644 1128.596 1125.638 1124.367 1123.385 1122.271 1121.659 1113.641 1113.706 1121.185 1115.953 1115.570 1122.772 1120.660 1112.416 1123.264 1103.406 1075.293  907.540 34
2593.40 ( 5225.39    8.12   0.146) |  952.979 |  512.362  986.469 1067.943 1088.917 1062.202  989.714  993.696  925.754  942.921  947.011  948.533  949.007  949.316  949.637  949.670  949.196  949.290  948.382  948.218  948.092  949.129  948.591  947.980  948.475  948.764  948.972  948.670  947.572  927.066  774.097  913.732  818.368  929.191  937.839  943.500 35
2593.10 ( 5101.27    8.23   0.104) |  961.774 |  528.512 1033.331 1063.132 1008.495 1006.625  996.134  987.863  981.425  976.242  972.189  969.062  966.821  965.073  963.907  962.645  961.464  960.554  960.450  960.120  959.686  959.569  959.211  960.105  960.086  959.223  958.998  960.957  961.405  956.429  944.362  950.474  919.402  959.451  960.434 34
2592.80 ( 4861.83    8.52   0.125) | 1027.934 |  732.953  991.868 1174.720 1138.433 1083.777 1044.127 1043.764 1040.988 1037.928 1035.189 1033.181 1031.349 1029.895 1028.869 1028.368 1027.767 1026.704 1026.400 1025.477 1025.006 1023.757 1023.252 1022.050 1022.671 1021.657 1021.120 1021.266 1015.481 1002.545 1013.966 1011.575  852.488  996.322  918.005  922.941 1027.794 1027.817 37
2592.50 ( 4998.18    8.51   0.121) | 1011.585 |  562.189 1001.124 1095.666 1063.937 1062.417 1046.373 1037.194 1030.784 1025.915 1022.221 1019.316 1016.924 1014.875 1013.454 1012.365 1011.516 1010.415 1010.017 1009.025 1008.719 1008.064 1006.688 1005.575 1005.287 1006.797 1007.989 1007.973 1006.817 1002.640 1002.113 1002.507  984.591  996.790  951.516  924.615 35
2592.20 ( 4150.82    9.01   0.191) | 1192.292 |  821.089 1117.884 1297.949 1203.578 1323.814 1294.787 1265.792 1218.144 1217.187 1212.054 1207.412 1203.630 1199.969 1197.374 1195.078 1193.011 1191.724 1190.631 1189.584 1189.586 1190.364 1188.271 1188.489 1188.342 1190.186 1189.382 1187.247 1187.880 1184.904 1170.830 1163.465 1186.158 1122.279  714.108  714.108  714.108  714.108 37
2591.90 ( 4476.63    9.16   0.141) | 1127.162 |  710.498 1057.963 1249.719 1246.849 1228.440 1206.917 1192.497 1181.889 1123.345 1136.684 1135.910 1134.300 1132.104 1130.441 1128.953 1127.561 1127.027 1126.401 1125.371 1124.777 1124.535 1124.319 1123.917 1123.588 1124.352 1123.431 1121.319 1120.664 1119.391 1109.469 1095.094 1126.606 1116.498 1117.497 1118.399 1119.214 1092.509 1094.605 1126.602 39
2591.60 ( 5233.48    8.58   0.075) |  960.883 |  521.755 1065.094 1042.786 1030.608 1008.530  996.411  987.842  981.456  976.513  972.750  969.889  967.741  965.949  964.631  963.622  962.834  962.134  961.617  960.884  960.556  959.989  959.903  959.530  959.200  959.781  959.823  959.212  959.603  959.532  955.867  950.753  952.114  950.048  957.307  957.732  959.411  959.603  959.770 38
2591.30 ( 4491.27    8.58   0.136) | 1088.810 |  678.189 1053.250 1229.565 1141.271 1128.687 1118.761 1111.273 1105.665 1101.274 1097.874 1095.294 1093.372 1091.551 1090.458 1089.479 1088.600 1087.731 1087.006 1086.174 1085.940 1085.378 1084.756 1084.609 1083.473 1083.248 1084.202 1082.461 1085.500 1083.763 1071.165 1044.991 1027.963  665.461  665.461 34
2591.00 ( 4240.79    8.40   0.144) | 1136.119 |  734.859 1152.868 1251.696 1213.026 1198.978 1181.925 1170.747 1162.404 1156.018 1151.169 1147.193 1144.291 1141.948 1140.290 1138.733 1137.323 1136.067 1134.913 1133.754 1132.904 1132.504 1131.889 1131.970 1129.686 1123.952 1126.731 1128.272 1128.491 1126.508 1127.954 1127.229 1135.383 1136.365 1136.319 1135.851 1135.919 36
2590.70 ( 4542.85    8.06   0.158) | 1075.489 |  728.718 1029.918 1189.114 1144.498 1129.049 1116.243 1106.834 1095.187 1090.462 1086.574 1083.294 1080.728 1078.878 1077.840 1076.449 1075.546 1074.111 1073.772 1071.796 1070.023 1068.003 1067.461 1065.667 1061.320 1039.867 1059.820 1059.690 1041.083 1057.894 1043.212 1045.645 1041.594  865.059  872.138 34
2590.40 ( 4632.57    8.01   0.107) | 1050.608 |  553.875  974.637 1175.447 1130.389 1105.020 1089.558 1078.991 1071.241 1065.556 1061.368 1058.128 1055.576 1054.004 1053.442 1052.459 1051.987 1051.403 1050.801 1050.004 1048.860 1048.784 1047.490 1047.626 1047.312 1047.981 1047.768 1047.317 1046.801 1041.270  848.183  855.878  998.113 1047.876 33
2590.10 ( 3709.39    8.98   0.150) | 1262.281 |  725.931 1046.098 1422.150 1359.812 1350.643 1345.951 1320.915 1305.922 1295.255 1287.243 1281.172 1276.598 1273.048 1270.485 1268.400 1266.820 1265.769 1264.577 1263.541 1262.526 1261.257 1260.033 1259.252 1260.059 1261.609 1261.094 1261.360 1261.540 1261.682 1262.903 1262.801 1262.716 1262.493 1262.335 1262.327 1261.730 36
2589.80 ( 3812.81    9.57   0.225) | 1279.642 |  941.170 1096.753 1405.820 1362.263 1385.427 1348.594 1337.001 1326.992 1319.119 1312.834 1307.856 1303.987 1275.059 1276.759 1276.932 1276.088 1275.607 1274.855 1274.465 1272.844 1270.953 1271.789 1268.061 1265.525 1259.774 1258.087 1257.907 1239.503 1153.047 1166.575 1274.704 1275.269 1252.515 1251.928 1253.975 1256.754 1258.399 1259.913 38
2589.50 ( 4778.45    9.61   0.134) | 1120.578 |  758.267 1063.910 1271.985 1203.691 1110.807 1127.903 1128.202 1126.616 1124.723 1123.364 1121.947 1120.953 1120.199 1119.939 1119.503 1119.076 1118.680 1118.195 1117.980 1117.028 1116.228 1115.640 1113.104 1110.300 1107.807 1108.343 1107.993 1108.115 1100.658 1105.895 1109.061 1117.650 1116.912 1076.062 1110.079  961.360 36
2589.20 ( 6131.42    9.81   0.040) |  833.414 |  493.625  960.808  889.503  864.155  875.245  861.239  853.306  847.947  844.242  841.769  839.894  838.580  837.454  836.609  835.955  835.564  835.226  834.763  834.439  834.252  834.148  833.890  833.645  833.480  833.488  833.806  833.737  833.670  833.620  833.576  833.371  833.091  832.985  833.307  833.445  833.445  833.405  833.406  833.426  832.854 40
2588.90 ( 6127.53    9.32   0.065) |  774.930 |  491.292  936.457  903.841  880.342  869.728  802.795  745.968  759.270  764.817  767.893  769.830  771.274  772.183  772.774  773.285  773.599  773.997  774.070  774.221  774.597  774.741  774.824  774.858  774.881  774.886  774.901  774.906  774.908  774.818  774.572  774.458  774.421  773.663  765.964  381.872  768.269  768.974  774.623 38
2588.60 ( 4448.35    8.65   0.127) | 1099.170 |  698.041 1009.371 1213.234 1190.556 1199.816 1138.069 1130.188 1122.985 1117.089 1112.473 1109.035 1105.907 1103.940 1102.314 1100.960 1099.289 1098.587 1097.278 1095.971 1096.914 1095.839 1096.147 1095.291 1096.254 1095.912 1095.946 1094.875 1090.923 1090.015 1084.116 1061.662 1095.466 1095.902 1099.206 34
2588.30 ( 6224.57    6.43   0.178) |  747.124 |  489.883  702.890  808.175  768.455  775.499  737.186  741.846  743.777  744.238  744.366  744.265  744.069  744.526  744.450  744.680  743.738  742.685  740.334  735.851  727.142  699.694  716.517  617.092  517.999  653.891 25
2588.00 ( 7203.59    5.93   0.087) |  532.649 |  273.859  599.032  613.231  594.900  530.846  536.606  536.673  535.561  534.112  532.664  531.710  531.234  531.384  530.126  529.778  529.922  529.551  528.179  529.630  523.791  514.800  531.490  521.303  522.885 24
2587.70 ( 6441.90    5.98   0.166) |  667.282 |  415.214  675.346  727.818  699.814  644.715  660.180  664.153  665.320  665.296  664.712  664.222  663.645  663.220  661.743  660.079  657.456  657.604  655.497  654.231  637.709  646.940  605.568  331.392  523.315  665.508  666.307 26
2587.40 ( 7335.89    5.64   0.111) |  476.943 |  246.378  454.609  515.550  520.585  458.907  469.701  473.375  474.768  475.143  475.187  474.913  474.434  473.959  473.145  473.182  470.997  471.152  465.293  463.076  466.395  471.576  436.252  476.357 23
2587.10 ( 6136.86    5.93   0.164) |  695.919 |  485.030  628.671  697.257  657.623  683.895  690.816  693.372  694.141  694.030  693.423  692.241  691.139  689.968  689.335  688.077  686.525  683.141  674.148  670.726  661.612  636.104  652.378  666.268 23
2586.80 ( 3324.83    7.01   0.640) | 1327.605 |  902.047 1143.277 1257.628 1330.400 1356.406 1345.912 1353.364 1346.061 1341.101 1336.564 1332.541 1328.546 1324.757 1320.292 1315.693 1311.237 1302.686 1299.521 1291.422 1270.311 1245.237 1216.091 1188.239 23
2586.50 (10103.66    5.04   0.055) |  158.614 |  180.267  169.795  172.293  175.351  173.766  163.940  161.367  160.302  159.752  159.417  159.119  158.998  158.882  158.885  158.870  158.888  159.087  159.047  159.733  450.767  158.661 21
2586.20 ( 8708.40    5.15   0.084) |  273.159 |  131.230  304.487  269.381  218.824  245.113  256.510  262.540  265.907  267.906  269.143  270.014  270.417  270.864  270.928  271.259  270.871  269.708  269.153  265.916  247.719  207.256  496.649  155.000 23
2585.90 ( 7741.74    5.31   0.103) |  441.990 |  232.599  382.671  420.267  442.104  443.236  444.461  444.273  443.536  442.610  441.616  440.443  439.570  438.531  437.498  436.958  434.705  426.735  430.979  431.890  426.588  404.652  400.944 22
2585.60 ( 2916.60    7.40   0.743) | 1389.229 |  849.962 1212.235 1244.595 1443.000 1387.866 1440.733 1423.058 1413.411 1406.119 1435.241 1417.146 1408.785 1401.384 1395.254 1385.991 1377.500 1364.035 1353.216 1360.416 1353.515 1343.512 21
2585.30 ( 2808.73    7.46   0.640) | 1454.483 | 1033.729 1177.573 1503.558 1500.479 1540.963 1495.287 1498.659 1487.381 1473.204 1472.035 1466.923 1462.724 1459.101 1456.270 1452.993 1449.326 1444.879 1437.945 1432.169 1423.208 1405.538 1371.446 1301.720 1236.277 1310.812 1366.153 1322.844 1392.466 28
2585.00 ( 3403.63    7.05   0.504) | 1293.546 |  768.768 1032.341 1331.861 1359.782 1314.674 1299.716 1339.179 1318.816 1321.636 1311.973 1305.801 1300.453 1296.094 1292.381 1288.686 1282.682 1273.229 1264.389 1245.377 1244.857 1210.310  903.530 1067.063 1163.865 1012.588 1023.079 1132.122 1211.338 28
2584.70 ( 5469.35    6.15   0.183) |  856.122 |  410.311  964.482  891.013  915.385  904.878  890.999  881.064  873.801  868.206  863.989  860.862  858.169  856.047  853.514  850.805  846.085  841.687  841.207  844.494  848.516  843.192  821.387  831.057  856.235  848.279  849.324 26
2584.40 ( 6568.11    5.89   0.134) |  644.343 |  222.453  718.284  729.649  694.065  692.093  636.811  642.948  644.024  643.946  643.590  643.261  642.850  642.192  641.514  641.044  639.834  640.387  638.544  634.253  626.928  605.603  612.242  609.782  643.499  644.200  644.296 26
2584.10 ( 4496.01    6.94   0.301) | 1092.262 |  717.504 1041.844 1098.767 1154.183 1151.362 1148.857 1122.143 1115.341 1109.365 1104.161 1099.942 1096.271 1092.834 1089.014 1084.648 1081.763 1078.404 1071.247 1059.249 1048.987 1049.709 1038.581 1076.862 1078.582 1080.096 1081.431 1043.909 1047.092 28
2583.80 ( 4995.06    6.46   0.253) |  930.084 |  532.969  951.110  957.981  964.687  916.682  928.749  931.185  931.247  930.493  929.354  928.001  926.847  925.815  923.855  921.345  919.918  917.017  915.996  908.717  906.367  897.804  850.085  845.011  867.394  886.739  904.681 26
2583.50 ( 5278.79    6.33   0.175) |  807.327 |  510.421  774.194  870.002  874.088  857.689  819.387  825.756  821.616  817.371  813.566  810.131  807.510  804.513  800.885  800.107  799.105  797.264  795.585  793.292  804.893  805.589  803.342 22
2583.20 ( 6170.47    5.93   0.172) |  671.767 |  327.284  623.452  660.254  666.266  664.729  669.893  671.461  671.490  670.767  669.863  668.669  667.484  666.014  664.145  661.561  656.969  653.133  648.479  641.947  654.294  657.503  642.937  584.573 23
2582.90 ( 5261.76    6.09   0.245) |  880.674 |  507.090  832.942  831.720  947.263  908.686  900.548  895.377  891.306  888.001  885.258  882.921  880.932  879.720  877.741  875.773  872.332  866.950  865.196  859.888  852.006  847.999  797.201  783.536  721.966 24
2582.60 ( 7630.22    5.68   0.104) |  468.751 |  289.255  427.201  552.934  470.273  472.499  472.426  471.555  470.414  469.334  468.183  467.366  466.571  466.391  465.424  465.639  464.384  462.650  464.548  449.574  417.882  344.574  409.428  450.420  467.073 24
2582.30 ( 8673.18    5.67   0.099) |  339.509 |  159.712  452.599  392.260  388.538  387.514  303.148  327.808  333.139  335.247  335.949  336.424  336.719  336.945  337.272  336.904  337.164  336.951  337.661  333.351  316.616  283.711  339.318  338.879  339.024 24
2582.00 ( 7852.14    6.15   0.091) |  480.974 |  243.154  575.096  561.709  560.628  445.771  476.441  480.765  481.558  481.344  480.823  480.309  479.683  479.277  479.246  478.805  479.218  478.618  478.753  478.633  476.864  479.139  480.139  479.141  478.136  463.072  480.985  480.906 27
2581.70 ( 6774.78    6.65   0.120) |  686.028 |  396.156  668.536  721.833  717.097  707.671  703.219  699.577  696.317  693.505  691.093  689.025  687.247  685.448  683.922  682.277  681.778  680.549  678.135  677.091  667.701  667.813  671.332  650.833  659.238  661.921  680.582  680.232  684.805  685.322  685.620 30
2581.40 ( 8011.95    6.39   0.096) |  457.605 |  202.181  547.778  411.487  361.984  421.081  436.296  443.798  448.051  450.533  452.087  452.989  453.845  454.249  454.608  455.008  454.832  454.915  454.318  453.763  453.038  448.834  451.451  440.824  427.280  356.184  457.083  457.303 27
2581.10 ( 8175.79    6.57   0.039) |  414.784 |  137.516  417.059  466.761  437.588  429.475  424.993  421.846  419.545  417.892  416.658  415.512  414.788  414.335  414.113  414.287  413.959  414.602  414.358  414.440  414.612  414.891  414.844  414.847  414.742  414.679  413.797  414.185  414.438 28
2580.80 ( 7832.71    6.70   0.066) |  510.714 |  184.347  618.988  576.070  467.470  506.943  511.152  511.900  511.654  511.201  510.625  510.054  509.644  509.536  509.451  509.399  509.461  509.902  508.807  508.490  507.350  509.112  508.688  507.114  508.409  509.744  503.630  494.359  510.599  509.778 29
2580.50 ( 7980.14    6.67   0.066) |  481.649 |  168.846  572.194  441.800  466.932  474.476  477.922  479.555  480.197  480.347  480.304  480.322  480.111  480.164  480.078  479.980  479.955  479.591  478.669  478.291  477.979  474.057  469.821  468.911  468.326  464.993  471.075  471.748  481.625  481.444 29
2580.20 ( 8451.07    6.68   0.049) |  362.923 |  181.474  473.135  339.919  352.482  358.695  361.005  361.950  362.303  362.392  362.395  362.372  362.245  362.446  362.267  362.336  362.255  361.958  362.308  362.125  362.326  361.552  359.539  360.724  356.190  359.951  357.387  348.882  340.516  362.866 29
2579.90 ( 8569.59    6.79   0.063) |  325.044 |  155.673  363.603  381.478  304.065  284.758  301.346  309.510  314.179  317.110  319.078  320.310  321.205  322.029  322.496  322.720  322.834  322.948  323.628  323.332  323.585  323.060  322.122  320.762  316.399  306.866  319.531  274.174  247.145  319.634 29
2579.60 ( 7290.02    7.16   0.128) |  622.244 |  378.622  641.127  542.216  578.697  605.226  600.673  609.303  613.693  616.044  617.404  618.134  618.561  618.568  618.607  617.935  617.624  617.086  617.490  616.390  616.001  615.199  612.372  605.418  595.273  571.319  588.702  452.751  220.046  212.018  621.183  621.632  621.890 32
2579.30 ( 7088.11    7.47   0.111) |  668.534 |  468.386  672.884  736.698  627.691  653.197  660.260  663.612  665.234  665.981  666.232  666.109  665.942  665.432  665.406  664.854  665.194  664.985  665.127  663.629  663.259  661.660  659.499  659.253  653.087  650.607  638.313  596.966  316.331  269.669  625.892 30
2579.00 ( 7402.67    7.52   0.112) |  596.481 |  375.891  503.899  661.679  625.343  634.751  508.869  564.910  577.459  583.291  586.596  588.668  589.913  590.510  591.066  591.174  591.703  592.180  592.674  592.042  591.456  590.294  588.518  588.172  585.621  585.223  580.314  549.153  461.427  394.301  504.308  589.378  590.302 32
2578.70 ( 6999.37    7.79   0.114) |  672.013 |  446.330  591.224  685.956  741.715  739.025  637.339  656.118  662.546  665.126  666.278  666.959  666.748  666.895  665.992  665.573  665.930  666.098  667.441  667.329  666.444  665.126  658.677  655.842  660.962  656.609  641.970  623.572  561.897  515.951  670.355  670.622  670.845 32
2578.40 ( 5708.97    8.31   0.158) |  973.454 |  614.855  929.560  971.763 1010.698  983.286 1037.732 1009.314  999.708  993.425  988.608  984.774  981.475  978.975  976.591  974.857  972.860  971.828  971.289  970.796  969.506  967.517  962.365  958.266  961.786  958.366  948.158  949.647  938.980  918.164  932.263  943.834  953.389  955.167  689.865  698.888  909.374  970.776 37
2578.10 ( 5708.64    8.27   0.151) |  970.853 |  667.542 1000.826 1016.279 1018.783 1005.697  999.734  993.764  989.900  986.343  983.151  980.367  977.936  975.843  974.098  972.637  971.286  970.112  968.981  968.319  968.110  966.810  964.823  962.819  963.188  962.392  956.771  952.148  959.941  951.602  948.568  948.999  963.963  964.728  958.001  959.173  960.234 36
2577.80 ( 5847.91    8.15   0.192) |  929.750 |  629.083  906.151 1040.653  987.833  995.902  935.725  882.750  903.632  912.044  916.564  918.871  919.978  920.437  920.680  920.951  920.665  920.143  918.945  918.616  918.393  914.953  912.557  908.848  903.969  897.569  883.565  847.958  800.041  697.043 29
2577.50 ( 6418.46    8.13   0.125) |  788.889 |  560.296  815.492  828.642  860.562  819.648  824.870  754.119  772.809  778.744  781.619  783.132  783.671  784.089  784.303  784.509  784.294  784.560  784.099  783.649  783.801  782.498  783.368  780.770  777.211  776.684  771.090  751.086  729.110  446.358  139.087  679.493  673.601  593.848 33
2577.20 ( 7227.25    7.99   0.061) |  617.342 |  331.344  679.025  707.252  594.968  614.677  619.771  620.932  620.883  620.395  619.733  619.083  618.476  617.890  617.410  617.019  616.803  616.495  616.074  615.912  615.966  616.154  616.159  615.440  615.315  615.512  615.280  614.595  616.289  614.147  611.273  614.041  617.185  617.245 33
2576.90 ( 7985.85    7.62   0.107) |  487.078 |  298.191  534.420  469.250  342.244  417.387  442.764  456.854  465.603  471.248  474.995  477.485  479.156  480.218  480.999  481.406  481.780  481.928  481.395  480.585  479.716  478.245  473.186  468.362  469.886  465.623  468.560  451.543  459.258  428.316  446.500  157.847  402.024 32
2576.60 ( 7568.58    7.62   0.087) |  583.269 |  260.761  609.900  600.791  588.686  550.856  568.290  575.502  579.059  580.922  581.801  582.186  582.200  582.070  581.878  581.756  581.529  581.234  580.846  580.156  579.238  578.535  577.337  575.338  575.376  575.641  574.982  572.647  569.329  574.477  571.802  534.263  537.937  581.942 33
2576.30 ( 7353.50    7.63   0.138) |  612.436 |  310.337  539.080  644.171  626.999  632.385  636.342  638.856  557.800  597.300  603.312  605.906  607.051  607.487  607.682  607.769  607.224  607.046  605.673  603.429  601.148  598.992  596.919  594.407  587.216  561.394  543.035  415.210  570.551  530.299  427.475  342.163  591.528 32
2576.00 ( 8271.56    7.47   0.069) |  397.290 |  280.955  401.390  450.863  443.277  446.184  352.229  374.591  383.101  387.554  390.155  391.770  392.756  393.436  394.055  394.540  394.595  395.196  394.380  393.775  394.287  393.732  394.120  395.120  394.408  392.768  393.734  381.468  374.337  324.417  392.316  359.624  293.740 32
2575.70 ( 8636.56    7.01   0.041) |  330.156 |  171.292  293.038  259.965  305.151  315.866  321.018  323.846  325.591  326.697  327.424  327.991  328.406  328.697  329.151  329.417  329.553  329.678  329.542  329.472  329.700  329.453  329.267  329.309  329.118  329.477  329.829  324.901  323.292  323.180  329.510 30
2575.40 ( 7084.75    6.92   0.099) |  625.649 |  227.625  657.905  669.008  666.456  578.259  603.656  611.574  615.388  617.810  619.260  620.116  620.740  620.869  621.928  621.965  621.613  621.232  621.185  619.752  619.307  618.849  618.846  615.393  613.930  593.160  549.875 26
2575.10 ( 5966.29    7.24   0.096) |  830.992 |  470.386  808.442  900.457  860.482  873.545  860.849  852.891  846.980  842.461  838.962  836.141  834.137  832.746  831.878  830.771  829.578  828.219  827.930  827.919  826.812  828.579  828.724  828.338  827.722  825.819  819.337  801.509  797.791 28
2574.80 ( 6632.99    7.17   0.104) |  716.542 |  407.434  789.614  769.768  682.574  706.654  712.894  715.350  716.089  715.986  715.555  715.061  714.664  714.292  713.816  713.170  712.608  712.094  711.247  710.429  708.833  705.096  701.327  696.261  671.074  643.461  552.168  574.744  238.208  593.551  495.671  504.942 31
2574.50 ( 8000.65    6.77   0.076) |  438.860 |  205.851  408.028  358.961  395.030  411.069  420.500  426.416  430.096  432.438  433.885  434.807  435.533  435.923  435.963  436.148  436.052  435.997  435.786  434.627  433.484  430.698  427.983  425.737  419.267  399.120  366.925  326.370  306.853 28
2574.20 ( 6833.60    8.65   0.045) |  653.969 |  464.842  784.844  743.364  645.379  656.248  657.780  657.582  656.919  656.170  655.439  654.937  654.686  654.367  654.102  653.942  653.779  653.732  653.736  653.592  653.488  653.446  653.141  653.112  652.992  653.154  653.488  653.536  653.721  653.968  654.004  653.873  653.666  653.280  632.858  645.215  651.338  553.747  653.942 38
2573.90 ( 7145.75    9.05   0.069) |  575.402 |  393.574  677.100  680.405  652.000  588.871  603.782  608.845  527.928  550.850  559.292  563.909  566.908  568.841  570.249  571.206  572.024  572.559  573.272  573.560  573.839  574.043  574.146  574.365  574.356  574.543  574.320  574.475  574.247  574.467  574.737  573.326  567.542  553.354  517.283  474.585  571.405  555.746  566.231  575.087  575.070  575.224 41
2573.60 ( 6255.28    9.69   0.078) |  746.171 |  544.997  805.265  806.580  841.697  832.839  692.824  693.390  717.349  727.212  732.386  735.578  737.755  739.409  740.510  741.263  742.160  742.686  743.330  743.734  743.811  744.019  744.042  744.788  744.845  744.699  744.342  743.932  743.298  744.371  744.298  742.213  737.336  735.242  693.335  637.596  736.041  739.135  737.453  673.356  745.268  745.437 41
2573.30 ( 6014.60   10.49   0.051) |  800.181 |  645.420  966.045  915.875  867.110  809.773  762.987  788.088  793.826  796.341  797.510  798.104  798.414  798.828  798.986  799.043  799.183  799.268  799.460  799.624  799.707  799.783  799.613  799.859  799.937  799.928  799.749  799.702  799.555  799.589  799.545  798.109  796.349  791.214  771.276  312.077  490.665  708.497  796.988 38
2573.00 ( 6062.47   10.37   0.040) |  772.971 |  509.715  888.338  851.275  783.112  783.590  781.301  779.349  777.774  776.588  775.710  774.957  774.485  774.133  773.828  773.493  773.336  773.165  773.122  773.127  773.036  772.840  772.703  772.779  772.959  773.023  772.935  773.111  772.929  772.891  773.052  773.020  772.836  771.964  772.273  771.927  772.766  771.462  772.991  772.927  772.588 40
